contig,Avg_fold,Length,Ref_GC,Covered_bases,Covered_percent,Read_GC,Plus_reads,Minus_reads,RNA_Covered_bases,RNA_Avg_fold,RNA_Covered_percent,RNA_Read_GC,Origin,Reconstruction_Error,Category
ptg000336l,0.4074679741781106,0.20031000210240785,0.5515041020966271,0.20033307775386874,1.0,0.5995391705069122,0.17697228144989338,0.20232052211747645,0.2399345949713183,0.04285670483757362,0.6959444110235623,0.5291489361702129,Oscheius dolichura,0.001699791466320067,Normal
ptg000337l,0.3773321269859416,0.09655823463696361,0.5072926162260711,0.0965843041230739,1.0,0.5129032258064516,0.07533759772565743,0.08846990572878898,0.1022020586500831,0.015214810069360846,0.5656380280090362,0.46255319148936164,Oscheius dolichura,0.001213249686075215,Normal
ptg000339l,0.1512065888178487,0.04683834956859414,0.6285323609845035,0.04684112026250485,0.8935754189943736,0.6276497695852532,0.01634683724235963,0.022480058013052938,0.03599286977966011,0.0032578815555950923,0.3534784126810512,0.533191489361702,Oscheius dolichura,0.0083954869456094,Normal
ptg000340l,0.18797056063442075,0.04972400743675256,0.6526891522333638,0.04975142835942718,1.0,0.6741935483870967,0.03695806680881308,0.03190717911530094,0.072079558248003,0.009725366007815602,0.6820513737384785,0.592127659574468,Oscheius dolichura,0.0029158843316134035,Normal
ptg000341l,0.3350244903919598,0.08732825182723977,0.529626253418414,0.08735458765138962,1.0,0.5308755760368664,0.08031272210376689,0.08194343727338652,0.10475526724923605,0.011221526241470194,0.6325118106592513,0.5459574468085107,Oscheius dolichura,0.0006211500942864204,Normal
ptg000342l,0.5162017126635546,0.3623932821884829,0.5018231540565177,0.36241168080598224,1.0,0.5304147465437785,0.31840796019900497,0.3306744017403916,0.255562107971908,0.009624451807516596,0.41795220206218525,0.5589361702127658,Oscheius dolichura,0.003604604577150349,Normal
ptg000343l,0.29440618384843875,0.08783118076997595,0.5405651777575204,0.08785750208173597,1.0,0.566359447004608,0.0867093105899076,0.08411892675852067,0.12880635822655873,0.03458792657877486,0.7763620645410985,0.5210638297872339,Oscheius dolichura,0.0034350870044598807,Normal
ptg000344l,0.44399508743604327,0.30001360381566416,0.7005469462169553,0.30003380244531835,1.0,0.689400921658986,0.2921108742004264,0.29296591733139954,0.4118238353079934,0.0878544188595805,0.821474996739711,0.588936170212766,Oscheius dolichura,0.01006186241138364,Normal
ptg000345l,0.7392735371830744,0.10229657142621579,0.6212397447584321,0.10232247532833717,1.0,0.6396313364055299,0.14285714285714285,0.13560551124002904,0.10637028896156113,0.006544576221708049,0.5601723115237538,0.5572340425531914,Oscheius dolichura,0.010961275149293069,Normal
ptg000346l,0.3632732991500105,0.17111126684502778,0.5966271649954422,0.1711351850477769,1.0,0.5958525345622119,0.09879175550817343,0.12980420594633793,0.22430038063582267,0.04575775089656422,0.7528217274061982,0.5397872340425531,Oscheius dolichura,0.003265297636596819,Normal
ptg000347l,0.25163853269842185,0.11035167924676084,0.5815861440291705,0.11037735071273694,1.0,0.6055299539170507,0.09950248756218906,0.08556925308194344,0.07022328847906502,0.015882100000446694,0.34172770067603664,0.48999999999999994,Oscheius dolichura,0.006309327422084103,Normal
ptg000348l,0.3129633667897679,0.06673702175373794,0.6440291704649044,0.06676395175319269,1.0,0.6741935483870967,0.05970149253731343,0.05728788977519942,0.08725808180989653,0.022754702403435065,0.6572121795977434,0.562127659574468,Oscheius dolichura,0.0016398839318853787,Normal
ptg000349l,0.2587638645450926,0.10434126614422518,0.57383773928897,0.10436711104515513,1.0,0.6078341013824882,0.058280028429282156,0.06381435823060189,0.16067120570417628,0.014308460887547867,0.8375103593048642,0.49702127659574474,Oscheius dolichura,0.0060570749006571695,Normal
ptg000350l,0.3011282688927978,0.18491295619159118,0.6071103008204193,0.18493647613629807,1.0,0.6207373271889398,0.12508884150675195,0.12472806381435823,0.21121267356457407,0.0778447852537658,0.6586267242721141,0.6412765957446807,Oscheius dolichura,0.003410214902727316,Normal
ptg000351l,0.29154234854852684,0.1114276173947456,0.5569735642661808,0.11145325781372381,1.0,0.5709677419354837,0.08599857853589198,0.07976794778825236,0.14092237173644992,0.024730669999737335,0.6919668586380826,0.506808510638298,Oscheius dolichura,0.0015349327086422587,Normal
ptg000353l,0.32689887157450653,0.08999542417109477,0.5610756608933456,0.09002168303199691,1.0,0.5543778801843318,0.0668088130774698,0.0630891950688905,0.09484399292339034,0.013298521893882264,0.5570887093042332,0.5891489361702127,Oscheius dolichura,0.00047851270673760177,Normal
ptg000354l,0.26204856422605777,0.04623236141628088,0.6298997265268915,0.0462598830930062,1.0,0.6059907834101381,0.03980099502487562,0.03698332124728064,0.07250174234707553,0.01851894365049351,0.7243709745949879,0.4776595744680851,Oscheius dolichura,0.002051097454403238,Normal
ptg000355l,0.33607371508146955,0.24650113983485789,0.5278030993618963,0.24652288260658076,1.0,0.5451612903225804,0.18976545842217485,0.20594633792603337,0.2430708197072857,0.016941433440027742,0.5787959227458782,0.5385106382978724,Oscheius sp.,0.0013550330735859495,Normal
ptg000356l,0.4325260436751522,0.13353587903322214,0.5642661804922517,0.1335608815018179,1.0,0.5820276497695853,0.09950248756218906,0.09427121102248005,0.1643770439071463,0.0056826308061041116,0.6883857994438577,0.49042553191489363,Oscheius dolichura,0.0014155746965520586,Normal
ptg000357l,0.4431279110601985,0.285927471050668,0.6381039197812217,0.28594807614619144,1.0,0.6317972350230414,0.2515991471215352,0.2574329224075417,0.3834838899908862,0.06823763193910225,0.8001032775368201,0.6274468085106382,Oscheius dolichura,0.007218344118079151,Normal
ptg000358l,0.4572278465798603,0.40296975418317327,0.6189608021877848,0.4029622484397286,0.9835195530725969,0.623041474654378,0.3361762615493959,0.34372733865119653,0.4551479654747226,0.009237455906633196,0.6825330551220188,0.5648936170212766,Oscheius dolichura,0.004400357563906499,Normal
ptg000359l,0.19285650247213781,0.07364198879540274,0.5688240656335461,0.07366871954688235,1.0,0.5714285714285712,0.03482587064676617,0.029006526468455404,0.084363105130542,0.0028526877009533713,0.5858739046481201,0.5063829787234042,Oscheius dolichura,0.0014423250878705894,Normal
ptg000360l,0.5651100687594522,0.13329265929862022,0.5619872379216047,0.13331766878550289,1.0,0.5995391705069122,0.14498933901918976,0.1457577955039884,0.13810781107596634,0.007599203621109677,0.577233087514566,0.5319148936170213,Oscheius dolichura,0.002543189522230232,Normal
ptg000361l,0.3705826368190952,0.05929614682227232,0.553327256153145,0.059323291533724135,1.0,0.5806451612903225,0.04690831556503198,0.050761421319796954,0.06725459711574545,0.033496808392014264,0.5549547976727847,0.6580851063829787,Oscheius dolichura,0.0016672294632946447,Normal
ptg000362l,0.3082203230907341,0.11471726736444621,0.6171376481312674,0.11474281285812044,1.0,0.6221198156682026,0.06823027718550106,0.0674401740391588,0.1504784753122822,0.037672090733456585,0.720916120130075,0.5736170212765956,Oscheius dolichura,0.002518114912392294,Normal
ptg000363l,0.30786405649840054,0.0763627519282378,0.5688240656335461,0.07638940417006754,1.0,0.6359447004608292,0.043354655294953796,0.04568527918781726,0.1286790328633464,0.022817702618740197,0.8720883517241669,0.49276595744680846,Oscheius dolichura,0.006900279331645575,Normal
ptg000364l,0.11839893793405308,0.05614253500921349,0.47675478577939856,0.05616977072048676,1.0,0.45760368663594453,0.017768301350390904,0.019579405366207395,0.09943440733394092,0.020875132726937033,0.8599180089941902,0.48212765957446807,Oscheius dolichura,0.010402877122349455,Normal
ptg000365l,0.21167011905959715,0.1380045263604846,0.551048313582498,0.13802939988292814,1.0,0.5788018433179722,0.09026297085998579,0.10804931109499638,0.1655832841902107,0.009824287731425742,0.6731318544943606,0.6625531914893616,Oscheius dolichura,0.004401529286529751,Normal
ptg000366l,0.3706589796603096,0.15786609723018066,0.6034639927073839,0.15789039763217994,1.0,0.6059907834101381,0.18407960199004975,0.18201595358955766,0.19218758376668632,0.005477481611024655,0.6928334644460242,0.5161702127659575,Oscheius dolichura,0.0019712379563830893,Normal
ptg000367l,0.08444262091629419,0.041075278569043486,0.7848678213309028,0.04108646005952528,0.922067039106139,0.7760368663594468,0.024164889836531624,0.021029731689630165,0.0690505548705302,0.03062878051815347,0.7514376822080778,0.7061702127659575,Oscheius dolichura,0.01383094219233956,Normal
ptg000368l,0.23994829044888416,0.048227587713693267,0.4494074749316319,0.04825505181667533,1.0,0.505990783410138,0.04690831556503198,0.060188542422044966,0.08873237548919745,0.038255412004083035,0.8604070523202739,0.4840425531914894,Oscheius dolichura,0.008249401776190936,Normal
ptg000369l,0.278015963092347,0.15242044859612744,0.5428441203281678,0.1524449061363805,1.0,0.5525345622119815,0.12508884150675195,0.11022480058013052,0.11285047981557926,0.006332424894264861,0.4144910373608067,0.5236170212765958,Oscheius dolichura,0.003548419514217477,Normal
ptg000370l,0.4397277183630372,0.27089319355756264,0.5569735642661808,0.2709142324783788,1.0,0.5695852534562211,0.22672352523098793,0.2342277012327774,0.3899372755052807,0.02050453206280774,0.8571688493073463,0.4974468085106382,Oscheius dolichura,0.008468515918468655,Normal
ptg000371l,0.33042434483160926,0.2152948111749162,0.5209662716499546,0.2153174544285326,1.0,0.5474654377880184,0.18976545842217485,0.19796954314720813,0.14194767597705463,0.02484604388800698,0.37837439894997665,0.5734042553191487,Oscheius dolichura,0.004694587612782421,Normal
ptg000372l,0.37903515959764583,0.26813120674089674,0.5793072014585232,0.26815232536090294,1.0,0.5764976958525343,0.2103766879886283,0.19941986947063092,0.3482616737254061,0.01897468948512706,0.7714116840338396,0.46297872340425533,Oscheius dolichura,0.005256489855016887,Normal
ptg000373l,0.2695849729100364,0.05536340738481072,0.662260711030082,0.055390665578392825,1.0,0.6566820276497694,0.07960199004975124,0.06889050036258158,0.0742574920924248,0.00322991097807709,0.6473997618937439,0.5870212765957445,Oscheius dolichura,0.0020233726176280896,Normal
ptg000374l,0.31527909963993583,0.06390495467455962,0.6777575205104833,0.06393196639542266,1.0,0.7027649769585251,0.0646766169154229,0.05511240029006526,0.08463785986168444,0.10825586207610309,0.6598929783895434,0.6102127659574468,Oscheius dolichura,0.004006066218649402,Normal
ptg000375l,0.4641241499028879,0.2884421157643489,0.7119416590701915,0.28846264829792323,1.0,0.7133640552995391,0.24378109452736318,0.2436548223350254,0.33909424757411677,0.05848929741905614,0.6996863812476598,0.7568085106382978,Oscheius dolichura,0.009858416026562252,Normal
ptg000376l,0.3851132242635558,0.27111167908186606,0.5018231540565177,0.2711327116981194,1.0,0.5004608294930875,0.255863539445629,0.2654097171863669,0.2584369806465448,0.016146492169075138,0.5623009646248143,0.47978723404255313,Oscheius dolichura,0.0016906660210267964,Normal
ptg000377l,0.3624159103179112,0.1985992192234282,0.6230628988149498,0.19862234424080535,1.0,0.6419354838709677,0.12935323383084577,0.13778100072516317,0.2051077574652871,0.016907276696790017,0.5975941171768843,0.5874468085106384,Oscheius dolichura,0.001446211578571643,Normal
ptg000378l,0.31161464326164806,0.07052135592940856,0.6832269826800366,0.07054817672907754,1.0,0.7013824884792625,0.07107320540156362,0.08121827411167513,0.07147643810647081,0.009734094953309687,0.5130621894837805,0.5955319148936169,Oscheius dolichura,0.0031961931760696363,Normal
ptg000379l,0.478092932336361,0.23741543991854197,0.5186873290793073,0.2374374448649139,1.0,0.5511520737327189,0.22316986496090974,0.23712835387962294,0.19341392805446844,0.0024020464018370134,0.4743036654060216,0.4840425531914894,Oscheius dolichura,0.0018343708807866312,Normal
ptg000380l,0.6266756764269357,0.24985674769868782,0.7114858705560623,0.24987839364184253,1.0,0.7207373271889401,0.25302061122956643,0.2625090645395214,0.289631694633571,0.02936498101835772,0.6837435688173353,0.5636170212765956,Oscheius dolichura,0.008079879314665573,Normal
ptg000381l,0.3771970588822547,0.09147123205223864,0.4270738377392891,0.09149744832760341,1.0,0.4267281105990781,0.07604832977967307,0.0681653372008702,0.10059373827266391,0.014716937584734104,0.5832888111093816,0.47212765957446806,Oscheius dolichura,0.004037105716689,Normal
ptg000382l,0.5103683365912803,0.0606730178622222,0.4977210574293529,0.060700122843033,1.0,0.5,0.0746268656716418,0.0732414793328499,0.11547740309869725,0.04599589930080501,0.9411728205494952,0.48340425531914893,Oscheius dolichura,0.014051692973024235,Normal
ptg000383l,0.5053081764748947,0.07575264140754145,0.6235186873290792,0.0757793112545654,1.0,0.6391705069124423,0.08031272210376689,0.08339376359680928,0.11921004664129094,0.008860574196941855,0.8125817701475332,0.5036170212765956,Oscheius dolichura,0.006932269393284361,Normal
ptg000384l,0.8331869769291933,0.1293104514405616,0.70510483135825,0.12933557583702276,1.0,0.7087557603686636,0.21108742004264391,0.2139231327048586,0.16703747386479387,0.00614820619240274,0.7203460954360161,0.5719148936170211,Oscheius dolichura,0.020572751950483678,Normal
ptg000385l,0.4903880447893662,0.15111365781868996,0.6531449407474932,0.1511381530673658,1.0,0.6497695852534562,0.19331911869225302,0.1914430746918057,0.10994880180131882,0.012516522233423063,0.40674206698105664,0.7623404255319148,Oscheius dolichura,0.009089906291398398,Normal
ptg000386l,0.09272405743017469,0.01926382745414896,0.7402005469462172,0.01929212732804037,1.0,0.6972350230414746,0.007818052594171997,0.0014503263234227695,0.04619230150646009,0.009445356617140136,0.8054238585833938,0.6074468085106381,Oscheius dolichura,0.008540123040823138,Normal
ptg000387l,0.37733604200343973,0.2132954625091207,0.601640838650866,0.2133140412060053,0.9949720670390434,0.6304147465437786,0.17626154939587776,0.13850616388687456,0.2754650726424704,0.023774660708450402,0.7551764973139425,0.5770212765957445,Oscheius dolichura,0.004119833094795756,Normal
ptg000388l,0.4674910649513148,0.27142497907898044,0.6207839562443027,0.2714460026547286,1.0,0.6331797235023042,0.22388059701492538,0.22044960116026108,0.30218999624725246,0.013758859912884442,0.6594544169551846,0.5617021276595744,Oscheius dolichura,0.0020127902384980945,Normal
ptg000389l,0.0537574967691318,0.058574732355232716,0.48131267092069296,0.05860189788363715,1.0,0.5815668202764974,0.022032693674484717,0.018129079042784626,0.09544711306492253,0.01247428172761908,0.7983627039783937,0.5197872340425533,Oscheius dolichura,0.00827882545578708,Normal
ptg000390l,0.36974873809198494,0.19251048112161395,0.5861440291704649,0.19253378183407124,1.0,0.6101382488479263,0.14214641080312723,0.13995649021029732,0.221646652013081,0.029781503526173286,0.6662358177435435,0.47936170212765944,Oscheius dolichura,0.0015338665049908905,Normal
ptg000391l,0.3420186691524418,0.06221890600587849,0.5916134913400184,0.06224596637893366,1.0,0.5889400921658985,0.05685856432125088,0.05801305293691081,0.10757652924462552,0.2507984034363991,0.8590114383552999,0.6036170212765957,Oscheius dolichura,0.011482680791552556,Normal
ptg000392l,0.2573407556845075,0.12323820281227968,0.5000000000000002,0.12326350242800493,1.0,0.5119815668202763,0.06112295664534471,0.05873821609862219,0.19772958773387658,0.03799012796493672,0.8926471021290737,0.4702127659574467,Oscheius dolichura,0.010200026629603728,Normal
ptg000393l,0.37407678993621263,0.3601424690513193,0.55742935278031,0.3601609326177108,1.0,0.5617511520737326,0.26439232409381663,0.280638143582306,0.3547820725888597,0.010035395380603334,0.5902805531132602,0.5214893617021277,Oscheius dolichura,0.0018389096802554055,Normal
ptg000394l,0.17939667231342687,0.07274743485627361,0.6221513217866912,0.0727741914207745,1.0,0.623041474654378,0.03127221037668799,0.028281363306744016,0.07226719562536857,0.007172737705818241,0.5056539718731725,0.521276595744681,Oscheius dolichura,0.0025432589249126778,Normal
ptg000395l,0.48974989693716436,0.4097592949101117,0.6508659981768459,0.40977632674597875,1.0,0.673732718894009,0.3482587064676617,0.3524292965917331,0.508651423363534,0.03490729212804757,0.7523095465464075,0.5510638297872341,Oscheius dolichura,0.008173008435138492,Normal
ptg000396l,0.3889362388505196,0.16440005111736794,0.5018231540565177,0.16442416297725346,1.0,0.5423963133640552,0.14641080312722105,0.14285714285714288,0.1004865169141693,0.03768992814381407,0.34219255476233545,0.5459574468085107,Oscheius dolichura,0.005439856644058959,Normal
ptg000397l,0.4199882001372605,0.14189604211411538,0.538742023701003,0.14192080334396875,1.0,0.5419354838709676,0.1179815209665956,0.11530094271211022,0.13619793062778107,0.008124989755349026,0.5374417880686048,0.4955319148936171,Oscheius dolichura,0.0006087255896807201,Normal
ptg000398l,0.3582425016648612,0.1159168765639235,0.6426618049225161,0.11594238744197935,1.0,0.6861751152073732,0.0867093105899076,0.10297316896301668,0.1677009060204793,0.02321695699525225,0.7974571850455808,0.5308510638297872,Oscheius dolichura,0.005559154955633624,Normal
ptg000399l,0.45878602354413217,0.5235902530721951,0.6773017319963539,0.523604000230846,1.0,0.6870967741935481,0.410092395167022,0.43582306018854244,0.6608521417466359,0.03977481779910774,0.772016415028459,0.582127659574468,Oscheius dolichura,0.019113809452819135,Normal
ptg000400l,0.486602222868635,0.16738876819510343,0.6066545123062899,0.16741279381332808,1.0,0.6317972350230414,0.1535181236673774,0.1602610587382161,0.12239988205650565,0.00405483427920503,0.4128198764035017,0.49595744680851056,Oscheius dolichura,0.0034918674789606147,Normal
ptg000401l,0.342758607459596,0.18591881407706354,0.5811303555150411,0.18594230499699077,1.0,0.5930875576036865,0.1222459132906894,0.1276287164612038,0.21343081541843137,0.013046217417166283,0.6623203160166421,0.5065957446808511,Oscheius dolichura,0.0013124099948191087,Normal
ptg000402l,0.38447116139385584,0.2331735228523491,0.6039197812215134,0.2331956502024025,1.0,0.5820276497695853,0.18123667377398722,0.20884699057287892,0.3176365732053825,0.025361810710896594,0.8025232532213755,0.4951063829787234,Oscheius dolichura,0.005687440744517385,Normal
ptg000403l,0.6394464635059686,0.11665478050449543,0.6991795806745671,0.1166802700897826,1.0,0.6912442396313363,0.1712864250177683,0.1907179115300943,0.13331635661823835,0.008667702453459512,0.6278548561476426,0.5768085106382979,Oscheius sp.,0.008509229764193353,Normal
ptg000404l,0.25805720388667275,0.13016378169585988,0.4913400182315406,0.13018888146883992,1.0,0.528110599078341,0.07960199004975124,0.07541696881798404,0.12225915402348148,0.014389545200800529,0.5206428868911147,0.5414893617021277,Oscheius dolichura,0.0021292499763813926,Normal
ptg000406l,0.3371425148584702,0.15397870384493298,0.6868732907930721,0.153920671431987,0.8662011173184396,0.6769585253456218,0.12508884150675195,0.13560551124002904,0.18364338176164693,0.008154744073902775,0.6767865331140174,0.6087234042553191,Oscheius dolichura,0.005353200219782702,Normal
ptg000407l,0.4336516112058763,0.24559834115896262,0.6882406563354606,0.2456201099816148,1.0,0.7414746543778801,0.21179815209665956,0.20884699057287892,0.3574022945370718,0.03180718815985491,0.8613882940906739,0.5436170212765958,Oscheius dolichura,0.011988146416741702,Normal
ptg000408l,0.4462168598662552,0.46785171016452365,0.4790337283500459,0.4678670657004114,1.0,0.48940092165898585,0.39090262970859985,0.43944887599709936,0.3797512464482925,0.013612270556489215,0.488478559919902,0.6029787234042552,Oscheius dolichura,0.006141095079231595,Normal
ptg000409l,0.4569655404074828,0.23527180835933859,0.6923427529626254,0.2352938751617983,1.0,0.6963133640552994,0.20753375977256575,0.20087019579405369,0.36700530745724547,0.020408893181742115,0.9217982911879651,0.5327659574468084,Oscheius dolichura,0.014452179190659565,Normal
ptg000410l,0.3853031026122171,0.2239105610955606,0.599361896080219,0.22393295573528565,1.0,0.6589861751152071,0.15280739161336176,0.17331399564902106,0.20398863453599958,0.012837690499699985,0.5301071898834288,0.5091489361702128,Oscheius dolichura,0.0012740872288213023,Normal
ptg000411l,0.32235940878537755,0.30630433796824946,0.5323609845031907,0.30632435507407685,1.0,0.5705069124423963,0.27221037668798864,0.27773749093546046,0.2258885970085241,0.009298046173943223,0.43431674862962694,0.5408510638297872,Oscheius dolichura,0.0036746795389488176,Normal
ptg000412l,0.26769793447591816,0.32261654966011066,0.6116681859617139,0.3226360960649007,1.0,0.6294930875576035,0.17057569296375266,0.16751269035532998,0.33189031255026,0.014172763737051782,0.6139155437951443,0.5506382978723403,Oscheius dolichura,0.005312287276723583,Normal
ptg000413l,0.3614175808558776,0.16558729321169596,0.4165907019143118,0.16561137081282515,1.0,0.47603686635944675,0.11727078891257996,0.10587382160986222,0.11880796654693614,0.017388943704347307,0.4044020209583987,0.46595744680851064,Oscheius dolichura,0.0058974876118275945,Normal
ptg000414l,0.6147720657237477,0.22267797294901864,0.7037374658158615,0.22270040315599418,1.0,0.7276497695852533,0.26723525230987916,0.2610587382160986,0.26114431994853377,0.02450030174256736,0.6865200728621971,0.6493617021276594,Oscheius dolichura,0.009054626378995513,Normal
ptg000415l,0.4709910905946794,0.31964844442429063,0.4799453053783045,0.3196598319771133,0.993296089385467,0.4783410138248847,0.3354655294953802,0.33792603335750543,0.19398354152147107,0.013414009637962698,0.3552841920162888,0.6061702127659574,Oscheius dolichura,0.0070205370342412005,Normal
ptg000416l,0.26471664865106115,0.08779407945452822,0.5100273473108479,0.08782040183687435,1.0,0.5317972350230413,0.07320540156361052,0.0681653372008702,0.13215032434460947,0.0218161510031363,0.7970785708576452,0.5714893617021277,Oscheius dolichura,0.004743856291900112,Normal
ptg000417l,0.5982937570739472,0.1499635170398097,0.47857793983591623,0.14998804547665573,1.0,0.5188940092165897,0.1712864250177683,0.16823785351704135,0.17097785878947086,0.01858150741852394,0.6446442919704344,0.49340425531914894,Oscheius dolichura,0.004772355421844553,Normal
ptg000418l,0.5607056740740102,0.08528767947761348,0.4740200546946216,0.08531407418400073,1.0,0.5170506912442394,0.13148542999289267,0.1319796954314721,0.04829652066691685,0.0027390785777510114,0.29193888325641854,0.4972340425531914,Oscheius dolichura,0.011405848158137825,Normal
ptg000419l,0.5951950207241451,0.08996656759241317,0.4753874202370101,0.08999282728599343,1.0,0.49262672811059893,0.08813077469793888,0.09789702683103699,0.08424248110223556,0.0028355903533660446,0.49375076248690625,0.49319148936170215,Oscheius dolichura,0.006245559408933836,Normal
ptg000420l,0.37984752572851627,0.23654149782132827,0.5720145852324523,0.2365635279859514,1.0,0.5953917050691244,0.1691542288557214,0.17331399564902106,0.25367903286334637,0.006934304662050469,0.6291347824440807,0.4980851063829787,Oscheius dolichura,0.0010727085645923532,Normal
ptg000421l,0.38773237096983204,0.08768689787656803,0.48313582497721064,0.08771322335171858,1.0,0.5119815668202763,0.07320540156361052,0.07541696881798404,0.1326730284672707,0.0260166713826376,0.8011034500166169,0.4508510638297872,Oscheius dolichura,0.005557979216374564,Normal
ptg000422l,0.17129454360096263,0.07848989401390885,0.35460346399270737,0.07851648487546685,1.0,0.4041474654377881,0.047619047619047616,0.048585931834662796,0.11366804267410067,0.021511776468951256,0.7518709851120486,0.43489361702127655,Oscheius dolichura,0.011522557023765444,Normal
ptg000423l,0.3165084151343614,0.11611475024631149,0.660893345487694,0.11611139966857115,0.9399441340781891,0.6866359447004606,0.0923951670220327,0.07686729514140682,0.15947836809092372,0.0203751159578737,0.7566057658733997,0.5234042553191489,Oscheius dolichura,0.004851460123508054,Normal
ptg000424l,0.39667818595315213,0.43723900255174597,0.5797629899726526,0.43724287469186185,0.9924581005586219,0.5857142857142856,0.3319118692253021,0.369108049311095,0.442368519809146,0.041488537511218164,0.6115744460664089,0.6763829787234041,Oscheius dolichura,0.005147755754633857,Normal
ptg000425l,0.410848591787781,0.04620762720598238,0.35004557885141296,0.04623514959643178,1.0,0.3797235023041474,0.05614783226723525,0.05801305293691081,0.02968691363319573,0.01327785706422344,0.29365316416290504,0.5025531914893617,Oscheius dolichura,0.015486953414976657,Normal
ptg000426l,0.4262189504855992,0.1368832421602859,0.635369188696445,0.13690814803822152,1.0,0.6064516129032256,0.09879175550817343,0.10369833212472807,0.20195142872460195,0.046746778372980954,0.8299948676743413,0.5519148936170213,Oscheius dolichura,0.006310736348419722,Normal
ptg000427l,0.27860125820832354,0.1663458089941833,0.48131267092069296,0.16636986470777376,1.0,0.5,0.1677327647476901,0.13850616388687456,0.119746153433764,0.014950664588322457,0.4059511840107021,0.6046808510638297,Oscheius dolichura,0.005566079077499468,Normal
ptg000428l,0.5485240971284521,0.15758577618013098,0.5879671832269828,0.1576100846710033,1.0,0.5829493087557602,0.18336886993603413,0.1805656272661349,0.11872755052806519,0.006738263931834405,0.4233916258955277,0.5263829787234042,Oscheius dolichura,0.004062741808483852,Normal
ptg000429l,0.1986428983344341,0.03743934965516388,0.4972652689152235,0.037467125060803186,1.0,0.46175115207373274,0.06965174129353234,0.08049311094996374,0.07476679354527421,0.031037143359528913,0.8685430505365802,0.45468085106382977,Oscheius dolichura,0.009659543769339763,Normal
ptg000430l,0.04224088554563793,0.029841824725141082,0.6791248860528716,0.029869819363030018,1.0,0.5778801843317971,0.014214641080312724,0.018129079042784626,0.0430158687610572,0.008396023512940358,0.5804786524700368,0.6289361702127658,Oscheius dolichura,0.006174791394544154,Normal
ptg000431l,0.37550772883179395,0.13560943032991313,0.5838650865998178,0.13563437296463937,1.0,0.5963133640552993,0.09097370291400142,0.08919506889050037,0.08698332707875409,0.006507781818853636,0.35300619665220917,0.5570212765957447,Oscheius dolichura,0.004502979472326997,Normal
ptg000432l,0.31437864561535656,0.09029635706305986,0.587055606198724,0.0903226072403189,1.0,0.5847926267281103,0.048329779673063254,0.05438723712835388,0.14553959148662415,0.05950071653826204,0.8581774354357639,0.5700000000000001,Oscheius dolichura,0.006552960896449504,Normal
ptg000433l,0.6124602478910779,0.07491167825739242,0.5984503190519601,0.07493837237103544,1.0,0.6253456221198155,0.0923951670220327,0.10152284263959391,0.08373317964938615,0.01628976073098892,0.5732302941832239,0.5095744680851064,Oscheius dolichura,0.005379538935142209,Normal
ptg000434l,0.41238327864706387,0.3758033465386533,0.5624430264357339,0.3758213581987419,1.0,0.592626728110599,0.31627576403695806,0.3444525018129079,0.23521015386264946,0.013493841537296644,0.36964629021198186,0.4870212765957446,Oscheius dolichura,0.005594138223523108,Normal
ptg000435l,0.6003550137867341,0.2281937018455843,0.6340018231540567,0.22821597289208778,1.0,0.687557603686636,0.2572850035536603,0.24002900652646847,0.3457151664611591,0.06776228392904395,0.8929047701180854,0.528936170212766,Oscheius dolichura,0.0133999149527514,Normal
ptg000436l,0.30181535446372676,0.04439378511742566,0.5998176845943484,0.04442135984764166,1.0,0.6308755760368661,0.04051172707889126,0.03843364757070341,0.05375810861523616,0.02481739017562422,0.5520867951991719,0.6868085106382977,Oscheius dolichura,0.00245377250217217,Normal
ptg000437l,0.3361715905189238,0.2061513981012371,0.5405651777575204,0.2061536939477134,0.9743016759775855,0.5635944700460827,0.1478322672352523,0.13923132704858596,0.3129724441108669,0.030151345151563966,0.8880700772793625,0.524468085106383,Oscheius dolichura,0.009787134162254548,Normal
ptg000438l,0.5247286207745705,0.12779754224397,0.4817684594348224,0.12782271029655465,1.0,0.5211981566820276,0.1656005685856432,0.1696881798404641,0.1816128772851552,0.01584259203410173,0.7926645604499618,0.49978723404255315,Oscheius dolichura,0.006534691784289293,Normal
ptg000439l,0.3809867958204839,0.10908198978477113,0.46399270738377396,0.10910769788858385,1.0,0.4622119815668202,0.11727078891257996,0.11385061638868746,0.11760842759877767,0.011389140970925086,0.5864502395786444,0.4746808510638297,Oscheius dolichura,0.0024721771452867994,Normal
ptg000440l,0.47472601728793423,0.3478371994278152,0.5783956244302646,0.3478560180719415,1.0,0.6082949308755761,0.2921108742004264,0.31254532269760693,0.5066879322361014,0.05982292848280456,0.8793630026629197,0.5627659574468085,Oscheius dolichura,0.011369453539031236,Normal
ptg000441l,0.40955859352213375,0.06272183494861466,0.529626253418414,0.06274888080928001,1.0,0.5493087557603686,0.04619758351101635,0.04713560551124003,0.042888543397844855,0.008626258938331076,0.3354753080447101,0.5161702127659575,Oscheius dolichura,0.0059041176396820326,Normal
ptg000442l,0.34285061037080306,0.2270682952770025,0.4799453053783045,0.2270905987979521,1.0,0.5087557603686634,0.16631130063965885,0.16171138506163887,0.1801452849407602,0.010410417445385067,0.46010458165235646,0.5665957446808509,Oscheius dolichura,0.0029970129566698526,Normal
